date,day,confirmed,recovered,deaths,removed,infected,susceptible,new_confirmed,new_removed,exposed
2020-03-25,24,3.0,1.0,0.0,1.0,2.0,29136805.0,1.0,0.0,2.0
2020-03-26,25,3.0,1.0,0.0,1.0,2.0,29136805.0,0.0,0.0,2.0
2020-03-27,26,4.0,1.0,0.0,1.0,3.0,29136804.0,1.0,0.0,3.0
2020-03-28,27,5.0,1.0,0.0,1.0,4.0,29136803.0,1.0,0.0,3.0
2020-03-29,28,5.0,1.0,0.0,1.0,4.0,29136803.0,0.0,0.0,3.0
2020-03-30,29,5.0,1.0,0.0,1.0,4.0,29136803.0,0.0,0.0,2.0
2020-03-31,30,5.0,1.0,0.0,1.0,4.0,29136803.0,0.0,0.0,2.0
2020-04-01,31,5.0,1.0,0.0,1.0,4.0,29136803.0,0.0,0.0,1.0
2020-04-02,32,6.0,1.0,0.0,1.0,5.0,29136802.0,1.0,0.0,1.0
2020-04-03,33,6.0,1.0,0.0,1.0,5.0,29136802.0,0.0,0.0,1.0
2020-04-04,34,9.0,1.0,0.0,1.0,8.0,29136799.0,3.0,0.0,4.0
2020-04-05,35,9.0,1.0,0.0,1.0,8.0,29136799.0,0.0,0.0,4.0
2020-04-06,36,9.0,1.0,0.0,1.0,8.0,29136799.0,0.0,0.0,4.0
2020-04-07,37,9.0,1.0,0.0,1.0,8.0,29136799.0,0.0,0.0,3.0
2020-04-08,38,9.0,1.0,0.0,1.0,8.0,29136799.0,0.0,0.0,3.0
2020-04-09,39,9.0,1.0,0.0,1.0,8.0,29136799.0,0.0,0.0,0.0
2020-04-10,40,9.0,1.0,0.0,1.0,8.0,29136799.0,0.0,0.0,0.0
2020-04-11,41,9.0,1.0,0.0,1.0,8.0,29136799.0,0.0,0.0,0.0
2020-04-12,42,12.0,1.0,0.0,1.0,11.0,29136796.0,3.0,0.0,3.0
2020-04-13,43,14.0,1.0,0.0,1.0,13.0,29136794.0,2.0,0.0,5.0
2020-04-14,44,16.0,1.0,0.0,1.0,15.0,29136792.0,2.0,0.0,7.0
2020-04-15,45,16.0,1.0,0.0,1.0,15.0,29136792.0,0.0,0.0,7.0
2020-04-16,46,16.0,2.0,0.0,2.0,14.0,29136792.0,0.0,1.0,7.0
2020-04-17,47,30.0,2.0,0.0,2.0,28.0,29136778.0,14.0,0.0,18.0
2020-04-18,48,31.0,2.0,0.0,2.0,29.0,29136777.0,1.0,0.0,17.0
2020-04-19,49,31.0,4.0,0.0,4.0,27.0,29136777.0,0.0,2.0,15.0
2020-04-20,50,31.0,4.0,0.0,4.0,27.0,29136777.0,0.0,0.0,15.0
2020-04-21,51,43.0,4.0,0.0,4.0,39.0,29136765.0,12.0,0.0,27.0
2020-04-22,52,45.0,7.0,0.0,7.0,38.0,29136763.0,2.0,3.0,15.0
2020-04-23,53,48.0,10.0,0.0,10.0,38.0,29136760.0,3.0,3.0,17.0
2020-04-24,54,49.0,11.0,0.0,11.0,38.0,29136759.0,1.0,1.0,18.0
2020-04-25,55,49.0,12.0,0.0,12.0,37.0,29136759.0,0.0,1.0,18.0
2020-04-26,56,52.0,16.0,0.0,16.0,36.0,29136756.0,3.0,4.0,9.0
2020-04-27,57,52.0,16.0,0.0,16.0,36.0,29136756.0,0.0,0.0,7.0
2020-04-28,58,54.0,16.0,0.0,16.0,38.0,29136754.0,2.0,0.0,6.0
2020-04-29,59,57.0,16.0,0.0,16.0,41.0,29136751.0,3.0,0.0,8.0
2020-04-30,60,57.0,16.0,0.0,16.0,41.0,29136751.0,0.0,0.0,8.0
2020-05-01,61,59.0,16.0,0.0,16.0,43.0,29136749.0,2.0,0.0,7.0
2020-05-02,62,59.0,16.0,0.0,16.0,43.0,29136749.0,0.0,0.0,7.0
2020-05-03,63,75.0,16.0,0.0,16.0,59.0,29136733.0,16.0,0.0,21.0
2020-05-04,64,75.0,16.0,0.0,16.0,59.0,29136733.0,0.0,0.0,18.0
2020-05-05,65,82.0,16.0,0.0,16.0,66.0,29136726.0,7.0,0.0,25.0
2020-05-06,66,99.0,22.0,0.0,22.0,77.0,29136709.0,17.0,6.0,40.0
2020-05-07,67,101.0,22.0,0.0,22.0,79.0,29136707.0,2.0,0.0,42.0
2020-05-08,68,102.0,31.0,0.0,31.0,71.0,29136706.0,1.0,9.0,27.0
2020-05-09,69,110.0,31.0,0.0,31.0,79.0,29136698.0,8.0,0.0,35.0
2020-05-10,70,110.0,31.0,0.0,31.0,79.0,29136698.0,0.0,0.0,28.0
2020-05-11,71,134.0,33.0,0.0,33.0,101.0,29136674.0,24.0,2.0,35.0
2020-05-12,72,217.0,33.0,0.0,33.0,184.0,29136591.0,83.0,0.0,116.0
2020-05-13,73,250.0,35.0,0.0,35.0,215.0,29136558.0,33.0,2.0,148.0
2020-05-14,74,249.0,35.0,0.0,35.0,214.0,29136559.0,0.0,0.0,140.0
2020-05-15,75,267.0,36.0,0.0,36.0,231.0,29136541.0,18.0,1.0,158.0
2020-05-16,76,291.0,36.0,1.0,37.0,254.0,29136517.0,24.0,1.0,158.0
2020-05-17,77,295.0,36.0,2.0,38.0,257.0,29136513.0,4.0,1.0,79.0
2020-05-18,78,375.0,36.0,2.0,38.0,337.0,29136433.0,80.0,0.0,126.0
2020-05-19,79,402.0,37.0,2.0,39.0,363.0,29136406.0,27.0,1.0,153.0
2020-05-20,80,427.0,45.0,2.0,47.0,380.0,29136381.0,25.0,8.0,160.0
2020-05-21,81,457.0,49.0,3.0,52.0,405.0,29136351.0,30.0,5.0,166.0
2020-05-22,82,516.0,70.0,3.0,73.0,443.0,29136292.0,59.0,21.0,221.0
2020-05-23,83,584.0,70.0,3.0,73.0,511.0,29136224.0,68.0,0.0,209.0
2020-05-24,84,603.0,87.0,3.0,90.0,513.0,29136205.0,19.0,17.0,201.0
2020-05-25,85,682.0,112.0,4.0,116.0,566.0,29136126.0,79.0,26.0,255.0
2020-05-26,86,772.0,155.0,4.0,159.0,613.0,29136036.0,90.0,43.0,315.0
2020-05-27,87,886.0,183.0,4.0,187.0,699.0,29135922.0,114.0,28.0,370.0
2020-05-28,88,1042.0,187.0,5.0,192.0,850.0,29135766.0,156.0,5.0,458.0
2020-05-29,89,1212.0,206.0,6.0,212.0,1000.0,29135596.0,170.0,20.0,609.0
2020-05-30,90,1401.0,219.0,6.0,225.0,1176.0,29135407.0,189.0,13.0,719.0
2020-05-31,91,1572.0,220.0,8.0,228.0,1344.0,29135236.0,171.0,3.0,800.0
2020-06-01,92,1811.0,221.0,8.0,229.0,1582.0,29134997.0,239.0,1.0,925.0
2020-06-02,93,2099.0,266.0,8.0,274.0,1825.0,29134709.0,288.0,45.0,1057.0
2020-06-03,94,2300.0,278.0,9.0,287.0,2013.0,29134508.0,201.0,13.0,1088.0
2020-06-04,95,2634.0,290.0,10.0,300.0,2334.0,29134174.0,334.0,13.0,1233.0
2020-06-05,96,2912.0,333.0,11.0,344.0,2568.0,29133896.0,278.0,44.0,1340.0
2020-06-06,97,3235.0,365.0,13.0,378.0,2857.0,29133573.0,323.0,34.0,1424.0
2020-06-07,98,3448.0,467.0,13.0,480.0,2968.0,29133360.0,213.0,102.0,1349.0
2020-06-08,99,3762.0,488.0,14.0,502.0,3260.0,29133046.0,314.0,22.0,1462.0
2020-06-09,100,4086.0,584.0,15.0,599.0,3487.0,29132722.0,324.0,97.0,1452.0
2020-06-10,101,4364.0,674.0,15.0,689.0,3675.0,29132444.0,278.0,90.0,1452.0
2020-06-11,102,4614.0,861.0,15.0,876.0,3738.0,29132194.0,250.0,187.0,1379.0
2020-06-12,103,5062.0,877.0,16.0,893.0,4169.0,29131746.0,448.0,17.0,1614.0
2020-06-13,104,5335.0,913.0,18.0,931.0,4404.0,29131473.0,273.0,38.0,1573.0
2020-06-14,105,5760.0,974.0,19.0,993.0,4767.0,29131048.0,425.0,62.0,1674.0
2020-06-15,106,6211.0,1041.0,19.0,1060.0,5151.0,29130597.0,451.0,67.0,1847.0
2020-06-16,107,6591.0,1158.0,19.0,1177.0,5414.0,29130217.0,380.0,117.0,1977.0
2020-06-17,108,7177.0,1167.0,20.0,1187.0,5990.0,29129631.0,586.0,10.0,2115.0
2020-06-18,109,7848.0,1186.0,22.0,1208.0,6640.0,29128960.0,671.0,21.0,2513.0
2020-06-19,110,8274.0,1402.0,22.0,1424.0,6850.0,29128534.0,426.0,216.0,2514.0
2020-06-20,111,8605.0,1578.0,22.0,1600.0,7005.0,29128203.0,331.0,176.0,2394.0
2020-06-21,112,9026.0,1772.0,23.0,1795.0,7231.0,29127782.0,421.0,195.0,2435.0
2020-06-22,113,9561.0,2148.0,23.0,2171.0,7390.0,29127247.0,535.0,376.0,2384.0
2020-06-23,114,10099.0,2224.0,24.0,2248.0,7851.0,29126709.0,538.0,77.0,2251.0
2020-06-24,115,10728.0,2338.0,24.0,2362.0,8366.0,29126080.0,629.0,114.0,2454.0
2020-06-25,116,11162.0,2650.0,26.0,2676.0,8486.0,29125646.0,434.0,314.0,2557.0
2020-06-26,117,11755.0,2698.0,27.0,2725.0,9030.0,29125053.0,593.0,49.0,2729.0
2020-06-27,118,12309.0,2834.0,28.0,2862.0,9447.0,29124499.0,554.0,137.0,2748.0
2020-06-28,119,12772.0,3013.0,28.0,3041.0,9731.0,29124036.0,463.0,179.0,2673.0
2020-06-29,120,13248.0,3134.0,29.0,3163.0,10085.0,29123560.0,476.0,122.0,2520.0
2020-06-30,121,13564.0,3194.0,29.0,3223.0,10341.0,29123244.0,316.0,60.0,2402.0
2020-07-01,122,14046.0,4656.0,30.0,4686.0,9360.0,29122762.0,482.0,1463.0,2291.0
2020-07-02,123,14519.0,5320.0,31.0,5351.0,9168.0,29122289.0,473.0,665.0,2210.0
2020-07-03,124,15259.0,6143.0,32.0,6175.0,9084.0,29121549.0,740.0,824.0,2487.0
2020-07-04,125,15491.0,6415.0,34.0,6449.0,9042.0,29121317.0,232.0,274.0,2243.0
2020-07-05,126,15784.0,6547.0,34.0,6581.0,9203.0,29121024.0,293.0,132.0,2220.0
2020-07-06,127,15964.0,6811.0,35.0,6846.0,9118.0,29120844.0,180.0,265.0,1918.0
2020-07-07,128,16168.0,7499.0,35.0,7534.0,8634.0,29120640.0,204.0,688.0,1649.0
2020-07-08,129,16423.0,7752.0,35.0,7787.0,8636.0,29120385.0,255.0,253.0,1164.0
2020-07-09,130,16531.0,7891.0,35.0,7926.0,8605.0,29120277.0,108.0,139.0,1040.0
2020-07-10,131,16649.0,8011.0,35.0,8046.0,8603.0,29120159.0,118.0,120.0,865.0
2020-07-11,132,16719.0,8442.0,38.0,8480.0,8239.0,29120089.0,70.0,434.0,755.0
2020-07-12,133,16801.0,8589.0,38.0,8627.0,8174.0,29120007.0,82.0,147.0,633.0
2020-07-13,134,16945.0,10294.0,38.0,10332.0,6613.0,29119863.0,144.0,1705.0,522.0
2020-07-14,135,17061.0,10328.0,38.0,10366.0,6695.0,29119747.0,116.0,34.0,530.0
2020-07-15,136,17177.0,11025.0,39.0,11064.0,6113.0,29119631.0,116.0,698.0,528.0
2020-07-16,137,17344.0,11249.0,39.0,11288.0,6056.0,29119464.0,167.0,224.0,625.0
2020-07-17,138,17445.0,11534.0,40.0,11574.0,5871.0,29119363.0,101.0,286.0,644.0
2020-07-18,139,17502.0,11637.0,40.0,11677.0,5825.0,29119306.0,57.0,103.0,557.0
2020-07-19,140,17658.0,11695.0,40.0,11735.0,5923.0,29119150.0,156.0,58.0,597.0
2020-07-20,141,17844.0,11868.0,40.0,11908.0,5936.0,29118964.0,186.0,173.0,667.0
2020-07-21,142,17994.0,12477.0,40.0,12517.0,5477.0,29118814.0,150.0,609.0,650.0
2020-07-22,143,18094.0,12684.0,42.0,12726.0,5368.0,29118714.0,100.0,209.0,649.0
2020-07-23,144,18241.0,12840.0,43.0,12883.0,5358.0,29118567.0,147.0,157.0,739.0
2020-07-24,145,18374.0,12947.0,44.0,12991.0,5383.0,29118434.0,133.0,108.0,716.0
2020-07-25,146,18483.0,13053.0,45.0,13098.0,5385.0,29118325.0,109.0,107.0,639.0
2020-07-26,147,18613.0,13128.0,45.0,13173.0,5440.0,29118195.0,130.0,75.0,619.0
2020-07-27,148,18752.0,13754.0,48.0,13802.0,4950.0,29118056.0,139.0,629.0,658.0
2020-07-28,149,19063.0,13875.0,49.0,13924.0,5139.0,29117745.0,311.0,122.0,822.0
2020-07-29,150,19273.0,14021.0,49.0,14070.0,5203.0,29117535.0,210.0,146.0,899.0
2020-07-30,151,19547.0,14248.0,52.0,14300.0,5247.0,29117261.0,274.0,230.0,1064.0
2020-07-31,152,19771.0,14399.0,56.0,14455.0,5316.0,29117037.0,224.0,155.0,1158.0
2020-08-01,153,20086.0,14492.0,56.0,14548.0,5538.0,29116722.0,315.0,93.0,1334.0
2020-08-02,154,20332.0,14603.0,57.0,14660.0,5672.0,29116476.0,246.0,112.0,1269.0
2020-08-03,155,20750.0,14961.0,57.0,15018.0,5732.0,29116058.0,418.0,358.0,1477.0
